t[s],AI 0 (V),AI 2 (V),AI 4 (V),AI 1 (A),AI 3 (A),AI 5 (A)
1.4264,-1514.2,281.66,1231.15,-1.83105,0,9.15527
1.42644,-1491.52,248.54,1241.73,-6.10352,0,7.32422
1.42648,-1536.19,233.372,1302.54,-8.54492,-3.05176,3.66211
1.42652,-1477.05,210.828,1265.1,-11.5967,0.610352,3.05176
1.42656,-1482.06,190.789,1291.13,-6.71387,-2.44141,2.44141
1.4266,-1468.28,179.934,1288.07,-7.93457,-6.10352,-2.44141
1.42664,-1445.73,137.908,1307.41,-9.15527,-1.2207,2.44141
1.42668,-1451.86,139.578,1309.5,-6.71387,0.610352,9.15527
1.42672,-1419.71,114.529,1306.85,-4.88281,-1.2207,10.9863
1.42676,-1428.34,103.674,1325.5,-6.10352,0.610352,8.54492
1.4268,-1478.44,108.406,1364.74,-9.76563,0.610352,7.93457
1.42684,-1390.07,45.2271,1348.6,-5.49316,0,10.376
1.42688,-1439.47,110.911,1319.93,-8.54492,-3.05176,1.2207
1.42692,-1397.86,56.7773,1332.18,-10.9863,-1.2207,2.44141
1.42696,-1440.17,30.4761,1406.91,-6.71387,0,5.49316
1.427,-1353.05,-41.4697,1393.97,-6.10352,-1.2207,12.207
1.42704,-1373.79,-19.3433,1392.16,-7.32422,1.83105,10.376
1.42708,-1356.95,-57.4731,1412.89,-5.49316,-0.610352,13.4277
1.42712,-1379.63,-63.1787,1446.99,-7.32422,-0.610352,7.93457
1.42716,-1331.62,-75.7031,1404.27,-8.54492,0,9.76563
1.4272,-1346.24,-94.7681,1441,-6.10352,0,10.376
1.42724,-1290.01,-121.487,1408.58,-11.5967,-2.44141,4.27246
1.42728,-1292.8,-139.995,1430.57,-9.76563,-3.66211,4.27246
1.42732,-1312.14,-154.468,1466.61,-10.376,-1.2207,2.44141
1.42736,-1253.69,-198.164,1454.64,-9.76563,1.2207,10.376
1.4274,-1269.42,-208.323,1476.35,-7.32422,-4.88281,14.0381
1.42744,-1261.49,-228.918,1490.13,-6.10352,4.88281,16.4795
1.42748,-1215.15,-264.822,1481.5,-6.71387,-3.05176,12.207
1.42752,-1258.15,-261.899,1516.57,-10.376,0,9.15527
1.42756,-1202.9,-299.612,1500.29,-10.376,-4.27246,7.32422
1.4276,-1184.95,-329.253,1513.23,-10.9863,-3.05176,6.71387
1.42764,-1184.67,-340.107,1519.07,-6.71387,-1.2207,11.5967
1.42768,-1124.83,-415.393,1543.84,-2.44141,-3.66211,15.8691
1.42772,-1133.04,-419.29,1551.36,-7.32422,-1.2207,17.7002
1.42776,-1105.63,-442.39,1548.44,-2.44141,0,12.8174
1.4278,-1222.94,-385.613,1604.38,-6.71387,-3.05176,9.15527
1.42784,-1082.53,-475.928,1554.84,-12.8174,-4.88281,8.54492
1.42788,-1052.33,-523.381,1575.15,-14.0381,-4.27246,4.88281
1.42792,-1048.02,-539.246,1586.98,-9.76563,-3.05176,6.71387
1.42796,-1028.67,-561.372,1589.77,-9.15527,-3.05176,13.4277
1.428,-1005.57,-588.787,1595.89,-10.9863,-1.2207,12.8174
1.42804,-1000.42,-603.12,1603.68,-3.66211,-1.83105,19.5313
1.42808,-1004.18,-609.661,1612.59,-5.49316,-2.44141,19.5313
1.42812,-967.998,-639.998,1605.21,-9.15527,-2.44141,14.6484
1.42816,-961.458,-637.771,1595.33,-13.4277,-4.27246,10.376
1.4282,-963.127,-668.108,1629.84,-13.4277,-7.93457,7.93457
1.42824,-944.619,-676.875,1619.82,-16.4795,-5.49316,5.49316
1.42828,-928.337,-691.904,1619.13,-11.5967,-5.49316,9.15527
1.42832,-863.628,-699.001,1556.37,-8.54492,-4.27246,12.207
1.42836,-893.408,-740.054,1633.88,-7.32422,0,18.9209
1.4284,-887.563,-731.008,1617.32,-6.10352,-3.05176,17.7002
1.42844,-879.631,-739.775,1618.71,-7.32422,-2.44141,15.8691
1.42848,-860.427,-755.64,1615.65,-7.32422,-5.49316,16.4795
1.42852,-900.505,-734.905,1630.12,-10.9863,-2.44141,10.376
1.42856,-839.275,-780.828,1618.02,-15.2588,-6.71387,8.54492
1.4286,-825.637,-791.543,1615.65,-14.6484,-4.27246,7.93457
1.42864,-823.689,-796.692,1618.43,-10.9863,-5.49316,10.9863
1.42868,-771.365,-815.339,1585.03,-9.15527,-3.05176,17.0898
1.42872,-801.702,-821.045,1621.49,-7.93457,-0.610352,21.3623
1.42876,-777.627,-846.233,1623.3,-4.88281,-0.610352,21.3623
1.4288,-759.258,-850.686,1608.41,-6.71387,-0.610352,20.1416
1.42884,-695.662,-861.68,1549.41,-12.8174,-6.10352,10.376
1.42888,-736.714,-880.049,1614.81,-9.76563,-6.10352,10.376
1.42892,-704.568,-908.02,1608.55,-10.9863,-6.10352,10.9863
1.42896,-693.853,-911.917,1603.26,-14.6484,-8.54492,9.15527
1.429,-661.011,-948.655,1605.63,-13.4277,-6.71387,14.0381
1.42904,-669.082,-938.774,1603.96,-9.15527,-6.71387,15.2588
1.42908,-627.891,-971.199,1598.39,-9.15527,-6.71387,17.0898
1.42912,-610.496,-985.115,1593.66,-4.88281,-3.05176,19.5313
1.42916,-496.802,-1034.79,1531.74,-9.15527,-3.05176,15.8691
1.4292,-571.67,-1007.8,1578.22,-10.376,-4.27246,8.54492
1.42924,-552.048,-1033.54,1584.9,-10.9863,-7.32422,11.5967
1.42928,-533.401,-1048.85,1579.47,-9.15527,-7.93457,10.376
1.42932,-523.938,-1086.56,1609.11,-8.54492,-3.05176,12.8174
1.42936,-468.413,-1122.6,1590.88,-6.71387,-4.88281,20.1416
1.4294,-458.115,-1107.99,1563.19,-5.49316,-6.71387,14.6484
1.42944,-442.39,-1123.3,1565,-4.88281,-4.88281,17.0898
1.42948,-415.95,-1155.31,1576.13,-11.5967,-6.10352,12.8174
1.42952,-293.21,-1212.92,1510.58,-13.4277,-7.32422,10.9863
1.42956,-390.901,-1163.1,1551.77,-10.376,-6.71387,12.8174
1.4296,-351.519,-1182.44,1531.46,-12.8174,-6.10352,14.6484
1.42964,-365.017,-1195.39,1560.82,-9.76563,-5.49316,13.4277
1.42968,-259.116,-1226,1484.14,-4.27246,-1.83105,17.7002
1.42972,-315.337,-1198.45,1508.5,-4.88281,-1.83105,23.8037
1.42976,-280.408,-1233.24,1510.44,-5.49316,-5.49316,18.3105
1.4298,-316.033,-1248.54,1568.2,-9.15527,-4.88281,14.0381
1.42984,-216.672,-1282.22,1497.78,-10.376,-6.71387,14.0381
1.42988,-251.741,-1254.11,1504.18,-9.76563,-8.54492,17.7002
1.42992,-212.08,-1261.77,1473.98,-10.9863,-7.32422,12.8174
1.42996,-176.038,-1285.28,1458.26,-9.15527,-7.93457,16.4795
1.43,-201.086,-1275.26,1477.46,-3.66211,-4.88281,18.9209
1.43004,-129.697,-1303.51,1430.57,-4.27246,-4.27246,17.7002
1.43008,-140.552,-1302.82,1440.45,-3.66211,-4.27246,25.6348
1.43012,-45.7837,-1337.89,1382.97,-6.71387,-4.88281,17.7002
1.43016,-89.48,-1318.13,1406.07,-7.93457,-8.54492,18.9209
1.4302,-83.3569,-1338.16,1420.55,-6.10352,-7.93457,12.8174
1.43024,-72.9199,-1323.69,1395.08,-10.376,-8.54492,10.9863
1.43028,37.5732,-1392.58,1355.84,-12.8174,-8.54492,12.8174
1.43032,-31.7285,-1337.47,1367.67,-6.10352,-9.15527,16.4795
1.43036,37.8516,-1384.09,1345.12,-10.376,-10.376,14.6484
1.4304,34.9292,-1375.74,1340.11,-4.27246,-5.49316,18.9209
1.43044,56.3599,-1385.2,1326.47,-0.610352,-6.71387,19.5313
1.43048,65.2661,-1407.33,1341.23,-9.15527,-9.15527,16.4795
1.43052,75.564,-1405.52,1327.73,-9.15527,-7.93457,14.6484
1.43056,107.292,-1432.24,1321.6,-9.76563,-11.5967,10.9863
1.4306,136.238,-1438.78,1300.31,-12.207,-9.76563,5.49316
1.43064,115.642,-1429.73,1312.28,-8.54492,-7.93457,14.0381
1.43068,169.915,-1475.38,1304.21,-5.49316,-6.10352,15.8691
1.43072,207.07,-1485.67,1277.49,-4.27246,-7.93457,17.7002
1.43076,227.109,-1496.53,1266.36,-6.10352,-9.76563,15.8691
1.4308,324.382,-1518.79,1193.16,-6.71387,-10.376,12.8174
1.43084,309.631,-1528.95,1216.26,-7.32422,-10.9863,10.9863
1.43088,272.058,-1524.22,1249.38,-10.376,-11.5967,6.10352
1.43092,336.628,-1543.15,1202.62,-7.93457,-12.207,10.9863
1.43096,353.467,-1537.02,1182.58,-9.15527,-10.9863,7.93457
1.431,326.331,-1542.31,1209.44,-9.15527,-7.93457,13.4277
1.43104,438.772,-1588.79,1149.6,-3.66211,-10.376,15.2588
1.43108,441.138,-1574.04,1131.51,-5.49316,-8.54492,17.7002
1.43112,466.743,-1587.82,1119.68,-6.10352,-9.76563,16.4795
1.43116,473.284,-1603.68,1128.03,-7.32422,-9.76563,12.8174
1.4312,483.999,-1591.85,1110.22,-8.54492,-9.15527,11.5967
1.43124,524.495,-1600.2,1073.48,-9.15527,-9.15527,8.54492
1.43128,570.139,-1607.3,1030.76,-8.54492,-11.5967,10.9863
1.43132,520.181,-1600.48,1080.16,-3.66211,-5.49316,17.7002
1.43136,622.046,-1624.42,1000,-1.83105,-9.15527,18.9209
1.4314,622.046,-1614.12,990.542,-5.49316,-10.376,12.8174
1.43144,650.991,-1616.07,963.127,-4.27246,-10.376,15.2588
1.43148,637.075,-1574.04,928.059,-3.66211,-10.376,15.8691
1.43152,747.429,-1696.22,955.752,-11.5967,-12.8174,5.49316
1.43156,693.296,-1611.75,916.509,-9.76563,-11.5967,7.32422
1.4316,695.244,-1601.04,902.871,-7.32422,-9.76563,9.76563
1.43164,725.303,-1609.53,882.275,-7.93457,-14.0381,9.76563
1.43168,876.709,-1689.4,815.2,0,-7.93457,18.9209
1.43172,750.769,-1605.35,853.33,-1.2207,-10.9863,18.3105
1.43176,772.2,-1619.82,846.79,-1.2207,-7.32422,15.8691
1.4318,794.465,-1613.42,816.592,-3.66211,-10.376,8.54492
1.43184,915.396,-1661.57,744.785,-7.93457,-15.2588,4.27246
1.43188,789.316,-1599.65,810.33,-9.76563,-11.5967,7.32422
1.43192,803.093,-1599.09,794.744,-6.71387,-14.0381,6.10352
1.43196,822.019,-1608.27,784.585,-8.54492,-14.0381,7.32422
1.432,892.156,-1633.6,737.827,-4.27246,-9.15527,14.6484
1.43204,853.052,-1606.46,751.882,1.2207,-10.376,15.8691
1.43208,862.515,-1607.44,742.837,-1.2207,-9.15527,15.2588
1.43212,865.437,-1603.82,738.523,-3.05176,-12.207,14.0381
1.43216,850.408,-1560.96,705.264,-5.49316,-10.376,12.207
1.4322,889.929,-1599.92,708.743,-10.376,-16.4795,4.27246
1.43224,912.195,-1611.89,698.306,-8.54492,-15.2588,3.05176
1.43228,924.163,-1606.05,679.241,-7.32422,-14.0381,3.66211
1.43232,824.663,-1547.6,716.536,-2.44141,-9.76563,10.9863
1.43236,910.107,-1562.49,646.538,-1.2207,-9.76563,10.376
1.4324,965.632,-1591.71,623.02,-2.44141,-11.5967,14.6484
1.43244,983.027,-1592.97,608.826,-0.610352,-10.376,14.0381
1.43248,1112.72,-1620.8,501.394,1.83105,-12.207,9.15527
1.43252,1128.87,-1635.97,508.213,-4.27246,-17.7002,1.83105
1.43256,1031.18,-1583.09,548.43,-6.71387,-12.207,6.10352
1.4326,1061.1,-1585.03,523.103,-4.27246,-13.4277,2.44141
1.43264,971.616,-1533.96,559.841,-4.88281,-14.0381,6.10352
1.43268,1101.73,-1562.21,458.95,0,-14.0381,9.76563
1.43272,1109.25,-1571.54,461.316,0,-10.376,12.8174
1.43276,1128.59,-1566.39,435.432,1.2207,-9.15527,8.54492
1.4328,1120.94,-1543.15,422.908,-1.2207,-13.4277,11.5967
1.43284,1211.67,-1539.11,318.816,-1.83105,-11.5967,4.88281
1.43288,1167.69,-1531.88,361.956,-2.44141,-13.4277,3.05176
1.43292,1177.71,-1529.65,350.405,-3.66211,-14.0381,1.2207
1.43296,1197.75,-1523.8,325.217,-5.49316,-14.0381,1.2207
1.433,1199.56,-1517.26,317.981,-1.2207,-12.8174,7.32422
1.43304,1204.43,-1518.65,315.198,0.610352,-11.5967,11.5967
1.43308,1240.33,-1501.82,258.281,0,-13.4277,1.2207
1.43312,1240.33,-1489.71,247.009,0,-11.5967,10.376
1.43316,1276.38,-1490.68,213.333,-0.610352,-14.6484,5.49316
1.4332,1256.62,-1471.34,208.74,-1.83105,-15.2588,3.66211
1.43324,1263.3,-1461.74,196.355,-1.2207,-12.207,2.44141
1.43328,1287.93,-1461.32,174.368,-2.44141,-5.49316,12.207
1.43332,1298.23,-1433.63,135.403,0,-12.207,4.27246
1.43336,1295.58,-1433.63,136.934,2.44141,-11.5967,10.9863
1.4334,1314.79,-1431.54,115.92,4.27246,-10.376,8.54492
1.43344,1315.76,-1410.25,94.2114,0,-11.5967,5.49316
1.43348,1346.79,-1418.88,72.085,0.610352,-12.207,4.88281
1.43352,1337.61,-1404.54,66.5186,0,-13.4277,1.2207
1.43356,1345.82,-1414.28,66.936,-4.27246,-14.0381,-0.610352
1.4336,1362.66,-1382.7,20.7349,-1.2207,-15.8691,4.88281
1.43364,1381.3,-1386.73,5.70557,1.83105,-12.8174,4.88281
1.43368,1384.78,-1368.22,-17.6733,7.32422,-10.9863,9.76563
1.43372,1450.05,-1399.12,-52.1851,5.49316,-9.15527,10.9863
1.43376,1407.47,-1342.34,-66.936,5.49316,-14.6484,7.93457
1.4338,1414.01,-1339.69,-77.2339,3.05176,-12.8174,6.71387
1.43384,1487.9,-1376.99,-107.153,1.2207,-12.207,4.88281
1.43388,1521.72,-1344.29,-178.125,-1.2207,-16.4795,-2.44141
1.43392,1430.15,-1295.72,-134.29,-0.610352,-14.0381,-2.44141
1.43396,1436.83,-1299.62,-131.089,1.83105,-13.4277,1.2207
1.434,1382.14,-1214.59,-177.151,6.10352,-9.15527,7.93457
1.43404,1497.92,-1272.2,-231.145,6.71387,-9.76563,6.71387
1.43408,1460.21,-1232.26,-228.779,4.27246,-10.376,9.76563
1.43412,1483.03,-1215.01,-269.414,7.93457,-8.54492,6.71387
1.43416,1514.2,-1240.47,-268.997,-1.83105,-12.8174,1.83105
1.4342,1554.14,-1182.86,-378.376,1.2207,-11.5967,-1.83105
1.43424,1503.9,-1159.62,-346.509,1.83105,-14.0381,-3.66211
1.43428,1526.73,-1148.77,-379.629,1.2207,-13.4277,-5.49316
1.43432,1503.07,-1120.66,-383.525,2.44141,-16.4795,-0.610352
1.43436,1560.82,-1167.97,-386.587,6.10352,-11.5967,3.66211
1.4344,1547.6,-1086.84,-461.177,6.71387,-7.93457,6.10352
1.43444,1566.39,-1083.22,-483.999,7.93457,-9.76563,2.44141
1.43448,1554.84,-1075.57,-478.711,10.376,-11.5967,3.05176
1.43452,1566.39,-1040.08,-528.53,6.10352,-9.15527,1.83105
1.43456,1575.29,-1013.23,-564.712,4.88281,-12.207,-3.66211
1.4346,1562.63,-984.28,-576.958,5.49316,-9.76563,-4.27246
1.43464,1518.52,-966.189,-552.048,6.10352,-10.9863,-1.83105
1.43468,1599.79,-946.567,-653.635,6.71387,-10.9863,3.05176
1.43472,1598.39,-949.351,-650.156,9.15527,-8.54492,4.88281
1.43476,1584.76,-928.894,-656.975,9.76563,-11.5967,3.05176
1.4348,1606.88,-917.344,-690.791,9.15527,-9.76563,1.83105
1.43484,1617.88,-906.907,-713.057,7.93457,-13.4277,-4.27246
1.43488,1606.88,-890.068,-716.536,3.66211,-12.207,-3.05176
1.43492,1600.62,-877.405,-724.607,4.88281,-9.15527,-2.44141
1.43496,1617.18,-872.813,-745.759,6.71387,-10.9863,-4.88281
1.435,1719.46,-906.489,-813.809,12.8174,-8.54492,8.54492
1.43504,1613.42,-845.815,-770.391,8.54492,-10.9863,3.05176
1.43508,1605.35,-838.997,-769.138,14.0381,-9.76563,1.2207
1.43512,1604.24,-824.941,-782.358,8.54492,-8.54492,-2.44141
1.43516,1727.67,-864.324,-869.333,4.27246,-12.207,-7.93457
1.4352,1623.02,-818.679,-805.181,4.88281,-10.9863,-9.76563
1.43524,1649.88,-819.236,-834.961,3.66211,-12.207,-10.9863
1.43528,1613.56,-789.316,-823.689,6.10352,-12.8174,-7.93457
1.43532,1674.1,-790.986,-889.094,11.5967,-9.76563,-1.2207
1.43536,1643.2,-766.772,-880.745,12.8174,-8.54492,1.83105
1.4354,1595.75,-750.073,-847.903,12.8174,-6.71387,5.49316
1.43544,1618.15,-746.038,-873.647,12.8174,-7.93457,-0.610352
1.43548,1697.48,-770.112,-929.451,10.9863,-11.5967,-1.83105
1.43552,1599.09,-709.021,-894.104,2.44141,-15.8691,-10.9863
1.43556,1608.13,-708.325,-900.645,4.88281,-11.5967,-7.32422
1.4356,1609.67,-700.811,-910.525,5.49316,-14.6484,-7.32422
1.43564,1627.2,-697.053,-930.146,7.93457,-13.4277,-5.49316
1.43568,1542.17,-650.574,-887.842,9.76563,-8.54492,2.44141
1.43572,1594.64,-653.357,-942.671,13.4277,-6.10352,3.66211
1.43576,1604.38,-640.693,-964.797,10.376,-7.32422,1.2207
1.4358,1596.03,-623.159,-973.704,14.6484,-7.93457,-2.44141
1.43584,1586.29,-590.178,-1001.54,9.15527,-9.76563,-4.27246
1.43588,1587.96,-586.838,-1002.51,7.32422,-12.207,-11.5967
1.43592,1590.18,-566.799,-1025.61,3.66211,-13.4277,-12.8174
1.43596,1581.14,-554.136,-1027.28,5.49316,-12.8174,-10.9863
1.436,1612.73,-540.916,-1072.09,14.0381,-1.83105,-4.27246
1.43604,1562.77,-523.938,-1036.46,14.6484,-7.93457,2.44141
1.43608,1568.89,-500.142,-1069.17,12.8174,-10.9863,-3.66211
1.43612,1567.22,-482.468,-1085.03,15.2588,-6.10352,-2.44141
1.43616,1626.92,-481.355,-1144.04,7.32422,-12.8174,-6.10352
1.4362,1569.17,-468.274,-1101.59,8.54492,-9.15527,-11.5967
1.43624,1528.67,-418.872,-1111.47,10.9863,-9.15527,-7.32422
1.43628,1534.8,-412.192,-1126.64,8.54492,-11.5967,-11.5967
1.43632,1535.63,-384.778,-1152.52,9.76563,-12.207,-10.9863
1.43636,1551.77,-390.344,-1163.8,12.8174,-6.10352,-3.66211
1.4364,1522.13,-352.91,-1170.89,17.0898,-5.49316,0
1.43644,1515.59,-331.201,-1186.2,14.0381,-11.5967,-4.27246
1.43648,1464.94,-295.02,-1172.42,12.207,-10.376,-3.66211
1.43652,1513.37,-296.968,-1217.51,9.76563,-9.15527,-8.54492
1.43656,1473.29,-276.79,-1196.36,7.93457,-8.54492,-10.376
1.4366,1467.58,-258.838,-1210.97,10.9863,-9.15527,-7.93457
1.43664,1472.31,-232.815,-1242.14,12.8174,-10.376,-6.71387
1.43668,1471.2,-232.537,-1240.61,15.2588,-9.15527,-4.88281
1.43672,1401.9,-174.229,-1229.9,11.5967,-9.76563,-5.49316
1.43676,1433.35,-184.248,-1250.91,12.8174,-8.54492,-6.10352
1.4368,1409.69,-144.031,-1268.31,10.9863,-7.93457,-8.54492
1.43684,1476.91,-176.733,-1293.77,12.207,-11.5967,-12.207
1.43688,1403.71,-142.361,-1253.83,9.15527,-10.376,-17.0898
1.43692,1290.71,-20.874,-1275.96,6.10352,-11.5967,-15.2588
1.43696,1383.67,-88.7842,-1293.08,13.4277,-10.9863,-13.4277
1.437,1271.51,18.23,-1297.81,13.4277,-7.93457,-10.9863
1.43704,1371.84,-24.7705,-1349.58,10.376,-9.15527,-7.93457
1.43708,1337.19,4.1748,-1341.92,15.2588,-6.71387,-6.10352
1.43712,1340.11,63.5962,-1408.3,13.4277,-5.49316,-10.376
1.43716,1246.74,58.1689,-1301.98,6.71387,-11.5967,-17.7002
1.4372,1312.28,78.7646,-1392.71,9.76563,-8.54492,-12.8174
1.43724,1317.29,99.6387,-1417.9,9.76563,-12.8174,-17.0898
1.43728,1306.85,126.218,-1434.46,7.32422,-11.5967,-18.3105
1.43732,1287.79,148.623,-1436.41,15.2588,-9.15527,-12.8174
1.43736,1235.46,184.387,-1413.73,15.2588,-6.10352,-9.15527
1.4374,1274.71,205.54,-1480.11,17.0898,-6.10352,-4.88281
1.43744,1268.58,230.31,-1500.29,13.4277,-6.71387,-11.5967
1.43748,1262.6,256.75,-1519.21,9.76563,-10.376,-14.0381
1.43752,1258.15,262.039,-1518.93,15.2588,-7.32422,-17.0898
1.43756,1232.26,312.971,-1546.49,11.5967,-8.54492,-20.752
1.4376,1212.08,343.726,-1556.65,9.76563,-9.76563,-18.9209
1.43764,1244.65,335.098,-1570.28,14.6484,-9.15527,-15.8691
1.43768,1184.81,414.419,-1598.25,15.2588,-7.32422,-15.2588
1.43772,1157.53,437.52,-1595.75,17.0898,-5.49316,-13.4277
1.43776,1141.67,462.012,-1604.24,18.3105,-4.27246,-7.93457
1.4378,1119.82,500.559,-1622.05,18.9209,-7.93457,-12.207
1.43784,1050.1,556.362,-1607.3,17.0898,-6.71387,-14.0381
1.43788,1081.41,547.039,-1630.12,9.76563,-7.32422,-19.5313
1.43792,1059.29,568.33,-1629.15,10.376,-7.32422,-16.4795
1.43796,1046.21,594.771,-1642.09,15.2588,-6.10352,-17.7002
1.438,1041.06,616.758,-1656.15,16.4795,-9.15527,-15.8691
1.43804,986.646,645.146,-1632.35,16.4795,-7.32422,-15.8691
1.43808,965.076,665.325,-1631.24,17.7002,-6.10352,-10.9863
1.43812,949.49,682.72,-1632.21,15.2588,-5.49316,-12.8174
1.43816,968.972,676.597,-1644.04,14.6484,-6.10352,-18.3105
1.4382,900.505,730.452,-1634.71,12.207,-6.71387,-21.9727
1.43824,902.454,728.782,-1632.91,14.6484,-8.54492,-22.583
1.43828,894.521,739.636,-1635.13,12.207,-6.10352,-18.9209
1.43832,928.337,768.025,-1697.75,13.4277,-7.93457,-17.0898
1.43836,865.298,756.614,-1623.02,12.207,-4.27246,-14.0381
1.4384,855.557,775.122,-1631.37,17.0898,-5.49316,-13.4277
1.43844,829.395,788.899,-1618.57,15.2588,-4.88281,-14.6484
1.43848,862.236,798.64,-1667.97,11.5967,-6.71387,-15.8691
1.43852,810.33,822.993,-1635.13,12.207,-5.49316,-21.9727
1.43856,782.219,828.281,-1609.94,14.0381,-6.10352,-18.3105
1.4386,782.776,831.343,-1614.12,12.8174,-6.71387,-20.1416
1.43864,779.854,833.291,-1613.98,12.8174,-4.27246,-18.9209
1.43868,775.957,806.016,-1574.46,15.8691,-4.88281,-14.0381
1.43872,754.109,861.401,-1616.48,17.7002,-5.49316,-15.2588
1.43876,743.672,876.013,-1622.61,14.0381,-3.66211,-13.4277
1.4388,731.147,886.311,-1618.57,17.0898,-4.88281,-18.3105
1.43884,747.151,911.917,-1661.29,8.54492,-8.54492,-26.2451
1.43888,713.474,900.227,-1614.12,9.76563,-5.49316,-26.2451
1.43892,694.548,910.107,-1605.91,14.6484,-7.93457,-16.4795
1.43896,681.467,925.972,-1606.74,12.8174,-7.32422,-18.3105
1.439,685.085,940.723,-1624,15.8691,-3.05176,-16.4795
1.43904,640.276,952.969,-1592.83,17.7002,-3.66211,-11.5967
1.43908,613.696,973.147,-1585.59,16.4795,-5.49316,-13.4277
1.43912,602.424,1002.37,-1607.02,13.4277,-5.49316,-19.5313
1.43916,570.974,999.587,-1567.08,14.0381,-4.88281,-16.4795
1.4392,533.262,1028.67,-1565.27,12.207,-9.15527,-24.4141
1.43924,546.76,1033.96,-1580.86,12.8174,-5.49316,-23.1934
1.43928,528.113,1047.32,-1575.43,10.376,-6.71387,-23.8037
1.43932,514.058,1048.57,-1562.77,11.5967,-4.88281,-23.8037
1.43936,533.54,1027.56,-1560.96,17.7002,-1.2207,-13.4277
1.4394,474.536,1099.64,-1575.71,17.0898,-2.44141,-15.2588
1.43944,437.659,1107.71,-1546.21,14.6484,-1.2207,-15.8691
1.43948,336.211,1181.89,-1524.78,13.4277,-5.49316,-16.4795
1.43952,343.169,1179.94,-1520.32,9.76563,-5.49316,-26.8555
1.43956,385.891,1142.23,-1527,7.93457,-3.66211,-25.0244
1.4396,358.198,1161.57,-1521.58,7.32422,-7.93457,-24.4141
1.43964,366.826,1131.51,-1495.83,13.4277,-3.66211,-21.9727
1.43968,282.913,1210,-1493.88,15.2588,-3.05176,-17.0898
1.43972,307.961,1205.41,-1513.37,13.4277,-0.610352,-16.4795
1.43976,268.301,1209.02,-1478.02,16.4795,-1.83105,-15.2588
1.4398,211.245,1220.85,-1426.81,10.376,-4.88281,-17.7002
1.43984,222.517,1257.17,-1487.9,12.8174,-1.2207,-18.9209
1.43988,220.012,1229.62,-1447.96,9.76563,-3.66211,-23.8037
1.43992,199.834,1248.96,-1449.77,9.15527,-2.44141,-22.583
1.43996,169.497,1222.94,-1388.96,11.5967,-3.66211,-21.9727
1.44,253.689,1249.38,-1502.79,14.0381,-3.05176,-18.9209
1.44004,71.5283,1323.55,-1405.38,16.4795,-2.44141,-14.6484
1.44008,129.558,1281.39,-1410.11,15.8691,-2.44141,-14.6484
1.44012,-10.5762,1355.84,-1347.77,9.76563,-3.05176,-20.752
1.44016,46.2012,1292.24,-1330.79,11.5967,-4.88281,-23.8037
1.4402,53.2983,1330.37,-1386.04,12.207,-1.2207,-19.5313
1.44024,58.7256,1332.18,-1391.18,15.2588,-2.44141,-21.3623
1.44028,52.4634,1350.13,-1394.52,12.8174,-0.610352,-17.0898
1.44032,-0.41748,1342.76,-1334.13,17.7002,0.610352,-10.376
1.44036,-6.26221,1371.42,-1365.86,15.2588,-1.2207,-15.2588
1.4404,-69.8584,1398.14,-1329.68,17.7002,-1.2207,-7.93457
1.44044,-47.8711,1382.97,-1336.22,16.4795,1.2207,-13.4277
1.44048,-56.0815,1395.22,-1338.44,12.8174,-2.44141,-14.0381
1.44052,-90.7324,1403.15,-1308.24,10.9863,-1.2207,-20.752
1.44056,-146.257,1428.06,-1282.64,9.76563,-1.83105,-22.583
1.4406,-146.814,1441.42,-1294.89,14.0381,1.2207,-14.6484
1.44064,-111.05,1411.92,-1301.7,14.0381,-1.2207,-15.2588
1.44068,-161.147,1430.84,-1269.84,17.0898,-0.610352,-14.0381
1.44072,-204.705,1462.57,-1257.17,15.8691,3.66211,-14.0381
1.44076,-220.986,1474.4,-1254.53,12.8174,0.610352,-13.4277
1.4408,-241.025,1516.85,-1280.41,14.6484,0.610352,-16.4795
1.44084,-280.129,1526.17,-1249.24,11.5967,-0.610352,-21.3623
1.44088,-298.777,1491.38,-1190.65,7.32422,-3.05176,-22.583
1.44092,-322.573,1508.91,-1187.18,13.4277,-3.66211,-21.3623
1.44096,-345.396,1531.88,-1190.52,9.15527,-2.44141,-23.8037
1.441,-455.054,1562.63,-1108.55,13.4277,-0.610352,-12.207
1.44104,-393.406,1559.29,-1169.5,17.0898,0.610352,-8.54492
1.44108,-415.671,1562.77,-1147.24,15.8691,3.05176,-12.8174
1.44112,-459.924,1573.9,-1114.53,14.0381,2.44141,-13.4277
1.44116,-570.557,1635.41,-1071.95,10.9863,0,-17.7002
1.4412,-515.449,1613.98,-1102.98,10.9863,-1.83105,-21.9727
1.44124,-524.077,1587.96,-1065.55,7.93457,-1.2207,-25.0244
1.44128,-557.058,1600.06,-1043.01,10.9863,-2.44141,-23.1934
1.44132,-562.764,1618.85,-1056.36,10.376,0.610352,-16.4795
1.44136,-537.019,1582.95,-1045.51,14.6484,1.2207,-13.4277
1.4414,-614.67,1622.75,-1008.49,9.15527,1.2207,-15.8691
1.44144,-639.441,1629.01,-991.238,10.9863,3.05176,-9.76563
1.44148,-692.6,1670.62,-985.115,12.8174,1.2207,-13.4277
1.44152,-576.819,1593.38,-1020.32,10.9863,1.83105,-19.5313
